index,adress,price,url,x,y
13,"Poznañ, Centrum,  Strzelecka",1 200,https://www.otodom.pl/oferta/umeblowane-studio-w-centrum-niski-czynsz-parter-ID33T9G.html#ebe4549055,16.933662,52.403481
14,"Poznañ, Naramowice, Naramowicka 179",1 600,https://www.otodom.pl/oferta/mieszkanie-65-m2-do-wynajecia-od-zaraz-jasna-rola-ID3DE8g.html#ebe4549055,16.946528,52.449420
15,"Poznañ, Pi¹tkowo,  Boles³awa Œmia³ego",1 450,https://www.otodom.pl/oferta/boleslawa-smialego-3-pokoje-63m2-piatkowo-ID3Eq6c.html#ebe4549055,16.924379,52.452290
16,"Poznañ, Winogrady,  Pod Lipami",3 500,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-do-wynajecia-okazja-ID2XxbH.html#ebe4549055,16.944990,52.430450
17,"Poznañ,  Stefana Batorego/ul. Henryka Opieñskiego",1 300,https://www.otodom.pl/oferta/bezposrednio-wynajme-bez-posrednikow-ID2MwhH.html#ebe4549055,0,0
18,"Poznañ, Pi¹tkowo, stefana batorego/Henryka Opieñskiego",1 200,https://www.otodom.pl/oferta/st-batorego-opienskiego-2-bezposrednio-ID3eMkO.html#ebe4549055,0,0
19,"Poznañ, Grunwald,  Grunwaldzka 69",1 250,https://www.otodom.pl/oferta/nowe-designerskie-studio-na-grunwaldzie-od-zaraz-ID3yw9Z.html#ebe4549055,16.879637,52.400117
20,"Poznañ, Je¿yce, Galla Anonima",1 190,https://www.otodom.pl/oferta/2-pokoje-i-kuchnia-niezalezny-uklad-jezyce-galla-ID3EpC0.html#ebe4549055,16.896793,52.413224
21,"Poznañ, Pi¹tkowo, Stró¿yñskiego 13",1 190,https://www.otodom.pl/oferta/piatkowo-strozynskiego-13-ID3D9Cg.html#ebe4549055,16.903802,52.455528
22,"Poznañ, Stare Miasto, Za Cytadel¹",1 500,https://www.otodom.pl/oferta/dwupokojowe-w-apartamentowcu-ul-za-cytadela-1850-ID3Epfy.html#ebe4549055,16.942577,52.424319
23,"Poznañ, Rataje, Bohaterów II Wojny Œwiatowej",1 850,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3Epa4.html#ebe4549055,16.949536,52.383376
24,"Poznañ, Os. Powstañ Narodowych",1 350,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3Epa0.html#ebe4549055,16.956645,52.389349
25,"Poznañ, Pi¹tkowo,  Zygmunta Szweykowskiego",1 200,https://www.otodom.pl/oferta/do-wynajecia-mieszkanie-2-pokoje-rozany-potok-ID3zprp.html#ebe4549055,0,0
26,"Poznañ, Rataje,  Rzeczypospolitej",3 250,https://www.otodom.pl/oferta/os-rzeczypospolitej-2-pokojowe-mieszkanie-ID3EoNi.html#ebe4549055,16.948400,52.387819
27,"Poznañ, Stare Miasto, Aleja Niepodleg³oœci",2 200,https://www.otodom.pl/oferta/piekne-mieszkanie-w-dogodnej-lokalizacji-ID3Eoxu.html#ebe4549055,0,0
28,"Poznañ, So³acz,  Urbanowska",1 300,https://www.otodom.pl/oferta/ul-urbanowska-2-pokojowe-mieszkanie-ID3Eop2.html#ebe4549055,16.913946,52.422767
29,"Poznañ, Wilda,  Saperska",1 700,https://www.otodom.pl/oferta/wynajme-2-pokojowe-mieszkanie-50m2-ul-saperska-ID3DMdG.html#ebe4549055,16.916691,52.376964
30,"Poznañ, Rataje,  Powstañ Naradowych",2 499,https://www.otodom.pl/oferta/os-powstan-narodowych-kawalerka-do-wynajecia-ID3En6E.html#ebe4549055,0,0
0,"Poznañ,  Dezyderego Ch³apowskiego",1 800,https://www.otodom.pl/oferta/apartament-lux-38m2-z-ogrodkiem-30m2-gratis-1-mc-ID3y6t1.html#2c9b8a1245,0,0
1,"Poznañ, Je¿yce, A. Mickiewicza 18a",1 850,https://www.otodom.pl/oferta/kawalerka-dwupokojowa-wysoki-standard-jezyce-cen-ID3xG31.html#2c9b8a1245,0,0
2,"Poznañ, Stare Miasto",1 300,https://www.otodom.pl/oferta/apartament-4-pokoje-2-lazienki-2-tarasy-centrum-ID3CUL2.html#2c9b8a1245,17.406394,52.089386
3,"Poznañ, Wilda,  Przemys³owa",1 200,https://www.otodom.pl/oferta/kawalerka-z-balkonem-debowy-skwer-blisko-browaru-ID3DO5q.html#2c9b8a1245,16.918859,52.398172
4,"Poznañ, Maratoñska 3b",1 300,https://www.otodom.pl/oferta/2-pokojowe-ul-maratonska-ID3x3eP.html#2c9b8a1245,16.919400,52.345659
5,"Poznañ, Grunwald,  Miêdzychodzka",2 300,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-45-mkw-ul-miedzychodzka-ID3yXJR.html#2c9b8a1245,16.877967,52.406492
6,"Poznañ, Bielniki",2 200,https://www.otodom.pl/oferta/piekny-apartament-w-centrum-ID3DMB2.html#2c9b8a1245,16.877967,52.406492
7,"Poznañ, Winogrady, Na  Murawie",1 200,https://www.otodom.pl/oferta/ul-na-murawie-2-pokojowe-mieszkanie-ID3En4v.html#2c9b8a1245,16.934765,52.427841
8,"Poznañ, Stare Miasto, Na Miasteczku",1 300,https://www.otodom.pl/oferta/przestronne-mieszkanie-dwa-balkony-centrum-ID3AF9p.html#2c9b8a1245,16.949359,52.397146
9,"Poznañ, Raszyn, Promienista",1 800,https://www.otodom.pl/oferta/mieszkanie-2-pok-balkon-umeblowane-ID3DRv4.html#2c9b8a1245,16.872698,52.389701
10,"Poznañ, Stare Miasto, Bó¿nicza",1 850,https://www.otodom.pl/oferta/poznan-centrum-ul-boznicza-2-pok-z-loggia-ID3C0Uc.html#2c9b8a1245,16.935583,52.412687
11,"Poznañ, Winogrady,  Pi¹tkowska",1 690,https://www.otodom.pl/oferta/poznan-winogrady-solacz-winiary-3-pokoje-wynajem-ID3EmY0.html#2c9b8a1245,16.914851,52.431771
12,"Poznañ, So³acz, Szyd³owska",1 850,https://www.otodom.pl/oferta/mieszkanie-28-m-poznan-ID3EmNG.html#2c9b8a1245,16.916154,52.426770
13,"Poznañ, Wilda, Przemys³owa",1 200,https://www.otodom.pl/oferta/mieszkanie-28-m-poznan-ID3EmMA.html#2c9b8a1245,16.918859,52.398172
14,"Poznañ, Wilczy M³yn, Wilczy M³yn",1 600,https://www.otodom.pl/oferta/mieszkanie-29-m-poznan-ID3EmMc.html#2c9b8a1245,0,0
15,"Poznañ, Wilczy M³yn, Wilczy M³yn",1 450,https://www.otodom.pl/oferta/mieszkanie-28-m-poznan-ID3EmMg.html#2c9b8a1245,0,0
16,"Poznañ, Je¿yce, Szczepanowskiego",3 500,https://www.otodom.pl/oferta/mieszkanie-28-m-poznan-ID3EmMk.html#2c9b8a1245,16.896953,52.417980
17,"Poznañ, Centrum, Wroniecka",1 300,https://www.otodom.pl/oferta/mieszkanie-65-m-poznan-ID3EmK4.html#2c9b8a1245,16.934372,52.410506
18,"Poznañ,  Zwierzyniecka",1 200,https://www.otodom.pl/oferta/polecam-nowe-3-pokojowe-mieszkanie-na-os-zajezdnia-ID3Dx6s.html#2c9b8a1245,16.902147,52.408926
19,"Poznañ, Antoninek, Ludmi³y",1 250,https://www.otodom.pl/oferta/poznan-antoninek-bez-prowizji-ID3DzYo.html#2c9b8a1245,17.003640,52.407079
20,"Poznañ, So³acz, Wojska Polskiego",1 190,https://www.otodom.pl/oferta/mieszkanie-49-m-poznan-ID3ElYs.html#2c9b8a1245,16.909080,52.423983
21,"Poznañ, Nowe Miasto, Bohaterów II Wojny Œwiatowej",1 190,https://www.otodom.pl/oferta/mieszkanie-50-m-poznan-ID3ElpK.html#2c9b8a1245,16.949536,52.383376
22,"Poznañ, Wilda, Ró¿ana",1 500,https://www.otodom.pl/oferta/mieszkanie-35-m-poznan-ID3Elpm.html#2c9b8a1245,16.924323,52.397229
23,"Poznañ, Naramowice,  Karpia",1 850,https://www.otodom.pl/oferta/47-5m2-2-pokoje-poznan-ul-karpia-ID3DcYg.html#2c9b8a1245,16.949781,52.445020
24,"Poznañ, Wilda, masterm 2016",1 350,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-40-m-kw-ID3El5O.html#2c9b8a1245,0,0
25,"Poznañ, Dolna Wilda,  Rolna",1 200,https://www.otodom.pl/oferta/mieszkanie-na-wynajem-poznan-wilda-ul-rolna-ID3EkUU.html#2c9b8a1245,16.916534,52.382676
26,"Poznañ, Dolna Wilda, Rolna",3 250,https://www.otodom.pl/oferta/mieszkanie-na-wynajem-poznan-wilda-ul-rolna-ID3EkRG.html#2c9b8a1245,16.916534,52.382676
27,"Poznañ, Stare Miasto,  Boranta",2 200,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-wysoki-standard-naramowice-ID3BGDO.html#2c9b8a1245,16.951266,52.456735
28,"Poznañ, Dolna Wilda, G³êboka",1 300,https://www.otodom.pl/oferta/wynajme-mieszkanie-ID3CxFy.html#2c9b8a1245,16.925576,52.396595
29,"Poznañ, Podolany, Buska 23",1 700,https://www.otodom.pl/oferta/poznan-buska-23-mieszkanie-63-20-m-kw-3-pokoje-ID3yZc7.html#2c9b8a1245,16.888543,52.447643
30,"Poznañ, Je¿yce",2 499,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-na-jezycach-do-wynajecia-ID3Dz2Y.html#2c9b8a1245,16.888543,52.447643
0,"Poznañ, Rataje,  Milczañska",1 800,https://www.otodom.pl/oferta/komfortowe-dwupoziomowe-mieszkanie-milczanska-ID3BQIg.html#6acee1bc7d,16.964752,52.393060
1,"Poznañ, Wilda, Bielniki",1 850,https://www.otodom.pl/oferta/apartament-2-pok-wysoki-standard-riverpark-ID3Ezus.html#6acee1bc7d,16.935696,52.394625
2,"Poznañ, Centrum,  Franciszka Ratajczaka",1 300,https://www.otodom.pl/oferta/nowy-lokal-na-kancelarie-ul-ratajczaka-sw-marcin-ID3CbeM.html#6acee1bc7d,0,0
3,"Poznañ, Rataje,  Na Miasteczku",1 200,https://www.otodom.pl/oferta/mieszkanie-tarasy-warty-widok-standard-garaz-full-ID3vzAX.html#6acee1bc7d,16.949359,52.397146
4,"Poznañ, Dolna Wilda,  Rolna 41",1 300,https://www.otodom.pl/oferta/nowe-mieszkanie-wysoki-standard-ul-rolna-ID3EQ8A.html#6acee1bc7d,16.915292,52.380135
5,"Poznañ, Centrum,  Mostowa",2 300,https://www.otodom.pl/oferta/trzypokojowe-centrum-ID3zHmD.html#6acee1bc7d,16.940417,52.403654
6,"Poznañ, Nowe Miasto, Katowicka Osobna Kuchnia",2 200,https://www.otodom.pl/oferta/mieszkanie-56-m-poznan-ID3DlZy.html#6acee1bc7d,0,0
7,"Poznañ, Grunwald, Jugos³owiañska",1 200,https://www.otodom.pl/oferta/wynajme-atrakcyjna-kawalerke-35-m2-na-grunwaldzie-ID3r5h2.html#6acee1bc7d,16.862896,52.394792
8,"Poznañ, Komandoria,  Krañcowa",1 300,https://www.otodom.pl/oferta/nowe-mieszkanie-2pok-50m2-wysoki-standard-poznan-ID3Dz0Y.html#6acee1bc7d,16.978139,52.412773
9,"Poznañ, £azarz,  Józefa £ukaszewicza",1 800,https://www.otodom.pl/oferta/dobra-lokalizacja-parter-mieszkanie-na-wynajem-ID3EkKY.html#6acee1bc7d,0,0
10,"Poznañ, Junikowo, Forsycjowa 15 na osiedlu kwiatowym",1 850,https://www.otodom.pl/oferta/wynajme-mieszkanie-na-ulicy-forsycjowej-15-poznan-ID3EkI0.html#6acee1bc7d,0,0
11,"Poznañ, Dolna Wilda,  Dolna Wilda",1 690,https://www.otodom.pl/oferta/2-pokojowe-61m2-z-garazem-wyposazone-ID2RtJf.html#6acee1bc7d,16.922038,52.384256
12,"Poznañ, Je¿yce, koscielna",1 850,https://www.otodom.pl/oferta/wynajem-mieszkania-ID3EgQo.html#6acee1bc7d,16.903287,52.413070
13,"Poznañ, £azarz,  Klaudyny Potockiej",1 200,https://www.otodom.pl/oferta/komfortowe-2-pokojowe-mieszkanie-w-centrum-poznan-ID3bS5q.html#6acee1bc7d,0,0
14,"Poznañ, Grunwald,  Jakuba Krauthofera",1 600,https://www.otodom.pl/oferta/piekna-kawalerka-po-rem-glogowska-krauthofera-ID3Ekwe.html#6acee1bc7d,0,0
15,"Poznañ, Chwaliszewo",1 450,https://www.otodom.pl/oferta/kawalerka-na-chwaliszewie-ID3EkpC.html#6acee1bc7d,0,0
16,"Poznañ, Centrum,  Garbary",3 500,https://www.otodom.pl/oferta/centrum-2-pokoje-ataner-garbary-ID3EklC.html#6acee1bc7d,16.935807,52.401014
17,"Poznañ, Centrum, Garbary 71",1 300,https://www.otodom.pl/oferta/centrum-kawalerka-ataner-garbary-ID3Ekhq.html#6acee1bc7d,16.938016,52.409044
18,"Poznañ, Centrum,  Garbary",1 200,https://www.otodom.pl/oferta/centrum-garbary-2-pokoje-ID3EkfK.html#6acee1bc7d,16.935807,52.401014
19,"Poznañ, Centrum,  Bó¿nicza",1 250,https://www.otodom.pl/oferta/centrum-boznicza-ataner-ID3EkdS.html#6acee1bc7d,16.935583,52.412687
20,"Poznañ, Pi¹tkowo,  Boles³awa Chrobrego",1 190,https://www.otodom.pl/oferta/2-pokoje-po-remoncie-piatkowo-wysoki-standard-ID3BKzO.html#6acee1bc7d,16.907576,52.458652
21,"Poznañ, Malta, Warszawska",1 190,https://www.otodom.pl/oferta/komfotrowe-z-miejscem-postojowym-ID3EjOI.html#6acee1bc7d,16.981406,52.409868
22,"Poznañ, Bielniki",1 500,https://www.otodom.pl/oferta/piekny-apartament-w-centrum-ID3DMB2.html#6acee1bc7d,16.981406,52.409868
23,"Poznañ, Strzeszyn,  Literacka",1 850,https://www.otodom.pl/oferta/sloneczne-mieszkanie-na-strzeszynie-greckim-ID3AgvH.html#6acee1bc7d,16.869061,52.450825
24,"Poznañ, Je¿yce, D¹browskiego 33",1 350,https://www.otodom.pl/oferta/przestronna-kawalerka-na-jezycach-wysoki-standard-ID3Axej.html#6acee1bc7d,16.907576,52.412043
25,"Poznañ, Naramowice",1 200,https://www.otodom.pl/oferta/kawalerka-z-duzym-balkonem-i-ogrodem-ID3Ejri.html#6acee1bc7d,16.907576,52.412043
26,"Poznañ, Naramowice",3 250,https://www.otodom.pl/oferta/atrakcyjna-kawalerka-super-cena-ID3Ejra.html#6acee1bc7d,16.907576,52.412043
27,"Poznañ, Naramowice",2 200,https://www.otodom.pl/oferta/piekna-kawalerka-z-wyjsciem-na-ogrod-ID3EjqY.html#6acee1bc7d,16.907576,52.412043
28,"Poznañ, Œwierczewo",1 300,https://www.otodom.pl/oferta/do-najmu-parter-domu-z-niezaleznym-wejsciem-ID3EjqI.html#6acee1bc7d,16.907576,52.412043
29,"Poznañ, Rataje,  Armii Krajowej",1 700,https://www.otodom.pl/oferta/rataje-2-pokojowe-mieszkanie-na-os-armii-krajowej-ID3Ej0U.html#6acee1bc7d,16.953599,52.378047
30,"Poznañ, Rataje, Katowicka",2 499,https://www.otodom.pl/oferta/2-pokoje-rataje-ul-katowicka-balkon-garaz-ID3EiJO.html#6acee1bc7d,16.966465,52.395877
0,"Poznañ, Je¿yce, Polna",1 800,https://www.otodom.pl/oferta/2-pokoje-meble-garderoba-garaz-nowy-blok-ID3EcFy.html#e03ed63d76,16.896654,52.412926
1,"Poznañ, Grunwald,  Czeœnikowska 2",1 850,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-czesnikowska-2-bezposrednio-ID3lyvI.html#e03ed63d76,16.874465,52.399419
2,"Poznañ, Stare Miasto, Plac Wolnoœci",1 300,https://www.otodom.pl/oferta/kawalerka-centrum-stare-miasto-bezposrednio-ID3upHm.html#e03ed63d76,0,0
3,"Poznañ, Je¿yce,  Maksymiliana Jackowskiego",1 200,https://www.otodom.pl/oferta/stylowy-dwupokojowy-apartament-w-sercu-jezyc-ID3DkOU.html#e03ed63d76,0,0
4,"Poznañ, Je¿yce,  Koœcielna",1 300,https://www.otodom.pl/oferta/do-wynajecia-nowe-mieszkanie-jezyce-ul-koscielna-ID3tBe4.html#e03ed63d76,16.903287,52.413070
5,"Poznañ, Górna Wilda,  Rolna",2 300,https://www.otodom.pl/oferta/mieszkanie-2-pok-49m2-po-remoncie-brak-czynszu-ID3DExO.html#e03ed63d76,16.916534,52.382676
6,"Poznañ, Œródka, Konarskiego",2 200,https://www.otodom.pl/oferta/umeblowane-3-niezalezne-pokoje-parking-ID3BPsA.html#e03ed63d76,16.959692,52.410640
7,"Poznañ, Wilda",1 200,https://www.otodom.pl/oferta/mieszkanie-28-77-m-poznan-ID3Eiwq.html#e03ed63d76,16.959692,52.410640
8,"Poznañ, Nowe Miasto, Osiedle Piastowskie 120",1 300,https://www.otodom.pl/oferta/apartament-w-centrum-z-widokiem-na-warte-basen-ID3EijK.html#e03ed63d76,0,0
9,"Poznañ, Winogrady",1 800,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3EhRu.html#e03ed63d76,0,0
10,"Poznañ, Winogrady",1 850,https://www.otodom.pl/oferta/mieszkanie-16-m-poznan-ID3EhRi.html#e03ed63d76,0,0
11,"Poznañ, Winogrady",1 690,https://www.otodom.pl/oferta/mieszkanie-12-m-poznan-ID3EhRe.html#e03ed63d76,0,0
12,"Poznañ, Pi¹tkowo,  Stefana Batorego",1 850,https://www.otodom.pl/oferta/mieszkanie-45-m-poznan-ID3EhQg.html#e03ed63d76,16.926342,52.456025
13,"Poznañ, Nowe Miasto, Katowicka Od lipca",1 200,https://www.otodom.pl/oferta/mieszkanie-33-m-poznan-ID3EhQc.html#e03ed63d76,0,0
14,"Poznañ, Centrum, Strzelecka Taras Od Lipca",1 600,https://www.otodom.pl/oferta/mieszkanie-30-m-poznan-ID3EhQ0.html#e03ed63d76,0,0
15,"Poznañ, Grunwald, Marceliñska",1 450,https://www.otodom.pl/oferta/mieszkanie-94-m-poznan-ID3EhPS.html#e03ed63d76,16.890359,52.404942
16,"Poznañ, osiedle Oœwiecenia",3 500,https://www.otodom.pl/oferta/wynajme-mieszkanie-42-m-kw-rataje-os-oswiecenia-ID3Ehf6.html#e03ed63d76,16.962806,52.389103
17,"Poznañ, Wilda,  Antoniego Kosiñskiego",1 300,https://www.otodom.pl/oferta/wynajme-wyremontowane-mieszkanie-w-kamienicy-ID3Ehg8.html#e03ed63d76,0,0
18,"Poznañ, Ogrody,  Jutrzenka",1 200,https://www.otodom.pl/oferta/nowe-2-pokojowe-mieszkanie-44-m-w-centrum-ID3zYa7.html#e03ed63d76,16.878194,52.410191
19,"Poznañ, Wilda, Ch³apowskiego",1 250,https://www.otodom.pl/oferta/komfortowe-mieszkanie-na-wildzie-z-garazem-ID3DDGv.html#e03ed63d76,16.917576,52.388054
20,"Poznañ, Ogrody, Szpitalna",1 190,https://www.otodom.pl/oferta/ladna-kawalerka-na-ogrodach-ID3Cabq.html#e03ed63d76,16.881073,52.415688
21,"Poznañ, Centrum,  28 Czerwca 1956 r.",1 190,https://www.otodom.pl/oferta/wynajme-bezczynszowe-mieszkanie-w-centrum-ID3Eh6M.html#e03ed63d76,0,0
22,"Poznañ, Wilda,  Przemys³owa",1 500,https://www.otodom.pl/oferta/nowa-kawalerka-poznan-wilda-przemyslowa-ID3D9fq.html#e03ed63d76,16.918859,52.398172
23,"Poznañ, Grunwald",1 850,https://www.otodom.pl/oferta/nowe-mieszkanie-w-apartamentowcu-ID3Eg4E.html#e03ed63d76,16.918859,52.398172
24,"Poznañ, Dêbiec, Osinowa",1 350,https://www.otodom.pl/oferta/sliczne-jasne-2-sypialnie-balkon-ID3EfPa.html#e03ed63d76,16.910834,52.367358
25,"Poznañ, Bonin, Turkusowa",1 200,https://www.otodom.pl/oferta/mieszkanie-29-m-poznan-ID3EfPi.html#e03ed63d76,16.904476,52.431254
26,"Poznañ, Marcelin,  Jeleniogórska 1/3 B",3 250,https://www.otodom.pl/oferta/nowa-kawalerka-z-komorka-2018-grunwald-marcelin-ID3EfLS.html#e03ed63d76,0,0
27,"Poznañ, Grunwald,  Œwierzawska",2 200,https://www.otodom.pl/oferta/nowy-marcelin-2017-rok-2-pokoje-ul-swierzawska-ID3wk5q.html#e03ed63d76,16.860422,52.401348
28,"Poznañ, Stare Miasto, Garbary",1 300,https://www.otodom.pl/oferta/kawalerka-36m2-casa-verona-garbary-centrum-ID3Efw2.html#e03ed63d76,16.935807,52.401014
29,"Poznañ, Centrum, Garbary",1 700,https://www.otodom.pl/oferta/mieszkanie-68-m-poznan-ID3Efeo.html#e03ed63d76,16.935807,52.401014
30,"Poznañ, Wilda, Robocza",2 499,https://www.otodom.pl/oferta/komfortowe-2-pokojowe-mieszkanie-na-wildzie-ID3EeRa.html#e03ed63d76,16.914571,52.392661
0,"Poznañ, Grunwald,  Barwicka",1 800,https://www.otodom.pl/oferta/mieszkanie-46-m-poznan-ID3DVzy.html#16f60a5c85,16.830972,52.410785
1,"Poznañ, Centrum,  Bielniki",1 850,https://www.otodom.pl/oferta/mieszkanie-54-m-poznan-ID3Dtgk.html#16f60a5c85,16.935696,52.394625
2,"Poznañ, Rataje,  Katowicka",1 300,https://www.otodom.pl/oferta/mieszkanie-54-m-poznan-ID3De3a.html#16f60a5c85,16.966465,52.395877
3,"Poznañ, Umultowo,  Zygmunta Szweykowskiego",1 200,https://www.otodom.pl/oferta/mieszkanie-56-m-poznan-ID3DfSk.html#16f60a5c85,0,0
4,"Poznañ, Wilda,  Dezyderego Ch³apowskiego",1 300,https://www.otodom.pl/oferta/nowe-2-pok-swietna-lokalizacja-tramwaj-ID3Dpmg.html#16f60a5c85,0,0
5,"Poznañ, Pi¹tkowo, stefana batorego/Henryka Opieñskiego",2 300,https://www.otodom.pl/oferta/st-batorego-opienskiego-2-bezposrednio-ID3eMkO.html#16f60a5c85,0,0
6,"Poznañ, Chwaliszewo,  Czartoria",2 200,https://www.otodom.pl/oferta/umeblowana-kawalerka-chwaliszewo-blisko-rzeki-ID34FiK.html#16f60a5c85,16.942676,52.407919
7,"Poznañ, Malta, Katowicka",1 200,https://www.otodom.pl/oferta/mieszkanie-przy-malcie-ID3EeQ8.html#16f60a5c85,16.966465,52.395877
8,"Poznañ, Je¿yce, Zwierzyniecka",1 300,https://www.otodom.pl/oferta/mieszkanie-do-wynajecia-w-poznaniu-zajezdnia-ID3EeGc.html#16f60a5c85,16.902147,52.408926
9,"Poznañ, Górczyn, Pogodna",1 800,https://www.otodom.pl/oferta/mieszkanie-34-m-poznan-ID3Eewy.html#16f60a5c85,16.882092,52.394122
10,"Poznañ, Grunwald",1 850,https://www.otodom.pl/oferta/3-pokojowe-komfort-winda-przy-parku-wilsona-ID3Eeso.html#16f60a5c85,16.882092,52.394122
11,"Poznañ, Za Grobl¹",1 690,https://www.otodom.pl/oferta/stare-miasto-kawalerka-przy-parku-ID3EdFy.html#16f60a5c85,16.942137,52.404249
12,"Poznañ, Katowicka",1 850,https://www.otodom.pl/oferta/2-pokoje-garaz-katowicka-polanka-ID3EdfC.html#16f60a5c85,16.942137,52.404249
13,"Poznañ, Pi¹tkowo, Jagie³³y",1 200,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-os-jagielly-ID3Edfm.html#16f60a5c85,16.905588,52.455616
14,"Poznañ, Je¿yce,  Jesienna",1 600,https://www.otodom.pl/oferta/kawalerka-ul-jesienna-poznan-wynajme-ID3Ed9m.html#16f60a5c85,16.875019,52.409243
15,"Poznañ, Nowe Miasto, Antoninek",1 450,https://www.otodom.pl/oferta/duza-kawalerka-ID3Ed8g.html#16f60a5c85,0,0
16,"Poznañ, Centrum, Kutrzeby Od lipca Osobna Kuchnia",3 500,https://www.otodom.pl/oferta/mieszkanie-54-m-poznan-ID3Ed4A.html#16f60a5c85,0,0
17,"Poznañ, Rataje",1 300,https://www.otodom.pl/oferta/mieszkanie-55-m-poznan-ID3Ed0s.html#16f60a5c85,0,0
18,"Poznañ, Grunwald, Hetmañska",1 200,https://www.otodom.pl/oferta/mieszkanie-38-m-poznan-ID3EcWe.html#16f60a5c85,16.917950,52.383788
19,"Poznañ, £azarz,  Œniadeckich",1 250,https://www.otodom.pl/oferta/mieszkanie-116m2-k-targow-poznanskich-kancelaria-ID3EcE4.html#16f60a5c85,16.904813,52.399748
20,"Poznañ, Grunwald,  Franciszka Morawskiego",1 190,https://www.otodom.pl/oferta/grunwald-morawskiego-trzy-pokoje-z-balkonem-ID3Echi.html#16f60a5c85,0,0
21,"Poznañ, Nowe Miasto, Malta NOWE",1 190,https://www.otodom.pl/oferta/mieszkanie-53-m-poznan-ID3Ece8.html#16f60a5c85,16.959516,52.400976
22,"Poznañ, Je¿yce",1 500,https://www.otodom.pl/oferta/kawalerka-przy-ul-bukowskiej-ID3Ec7O.html#16f60a5c85,16.959516,52.400976
23,"Poznañ, Grunwald",1 850,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-przy-ul-sciegiennego-ID3Ec7y.html#16f60a5c85,16.959516,52.400976
24,"Poznañ,  Hetmañska",1 350,https://www.otodom.pl/oferta/kawalerka-o-wysokim-standardzie-na-wildzie-ID3Ec5V.html#16f60a5c85,16.917950,52.383788
25,"Poznañ, Winogrady,  Zwyciêstwa",1 200,https://www.otodom.pl/oferta/os-zwyciestwa-komfortowy-pokoj-21-m2-dla-kobiety-ID3Ec5e.html#16f60a5c85,16.928534,52.437748
26,"Poznañ, Grunwald, Grochowska",3 250,https://www.otodom.pl/oferta/grunwald-ul-grochowska-niezalezny-uklad-garaz-ID3Ec4k.html#16f60a5c85,16.875694,52.406556
27,"Poznañ, Pi¹tkowo,  Boles³awa Œmia³ego",2 200,https://www.otodom.pl/oferta/1-pok-os-smialego-piatkowo-winogrady-ID3EbWS.html#16f60a5c85,16.924379,52.452290
28,"Poznañ, Rataje,  Lecha",1 300,https://www.otodom.pl/oferta/os-lecha-2-pokojowe-mieszkanie-w-bloku-ID3EbTG.html#16f60a5c85,16.974104,52.387477
29,"Poznañ, Podolany,  Strzeszyñska",1 700,https://www.otodom.pl/oferta/atrakcyjna-przestrzen-biurowa-podolany-124-m2-ID3EbIU.html#16f60a5c85,16.886569,52.452976
30,"Poznañ, Grunwald, Wojskowa",2 499,https://www.otodom.pl/oferta/kasztanowa-aleja-bardzo-ladne-mieszkanie-dla-pary-ID3EaSo.html#16f60a5c85,16.893099,52.402789
0,"Poznañ, Nowe Miasto,  Szczepankowo",1 800,https://www.otodom.pl/oferta/mieszkanie-80-m2-poznan-szczepankowo-ID3DnxV.html#40d32a985e,17.016652,52.359699
1,"Poznañ, Grunwald,  Miêdzychodzka",1 850,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-45-mkw-ul-miedzychodzka-ID3yXJR.html#40d32a985e,16.877967,52.406492
2,"Poznañ, Stare Miasto, Plac Bernardyñski",1 300,https://www.otodom.pl/oferta/nowy-apartament-w-ok-starego-miasta-bez-prowizji-ID3CoXq.html#40d32a985e,0,0
3,"Poznañ, Centrum,  Przemys³owa 33",1 200,https://www.otodom.pl/oferta/nowe-umeblowane-studio-w-centrum-poznania-ID3CwXa.html#40d32a985e,16.919999,52.396641
4,"Poznañ, Maratoñska 3b",1 300,https://www.otodom.pl/oferta/2-pokojowe-ul-maratonska-ID3x3eP.html#40d32a985e,16.919400,52.345659
5,"Poznañ, Podolany,  Strzeszyñska",2 300,https://www.otodom.pl/oferta/wynajme-mieszkanie-kawalerke-wysoki-standard-ID2Ygao.html#40d32a985e,16.886569,52.452976
6,"Poznañ, Nowe Miasto, Katowicka Osobna Kuchnia",2 200,https://www.otodom.pl/oferta/mieszkanie-56-m-poznan-ID3DlZy.html#40d32a985e,0,0
7,"Poznañ, R?¿any Potok",1 200,https://www.otodom.pl/oferta/mieszkanie-56-6-m2-poznan-z-szweykowskiego-ID3E9Kg.html#40d32a985e,16.910277,52.468001
